rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,compliance_risk,productivity_index,burnout_index,resilience_index,volatility_index,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00013,Mateo,Jenkins,Mateo Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.6177,0.6225,0.2951,511.36,0.6545,0.2016,0.0837,0.3965,0.5992,0.4262,0.895,0.2631,0.3977272727272728,0.2701940035273369,0.6151436031331592,0.38551431582007134,0.25909719023491484,0.6022504892367907,0.756140350877193,0.4903342803197105,0.34955384214495383,discovery_gap|credit_leak_risk,balanced
REP00014,Evelyn,Ortiz,Evelyn Ortiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.6238,0.6124,0.3217,511.06,0.7302,0.034,0.0505,0.3186,0.5324,0.3901,0.7822,0.4509,0.4200879765395895,0.1763668430335097,0.7885117493472584,0.3832387657811191,0.43850760018424695,0.5722318516447675,0.5026990553306342,0.3869661179066539,0.48452579323017175,discovery_gap,deescalation_strong
REP00015,Diego,Singh,Diego Singh,NovaWireless,General Support,Call Center,Customer Service Representative,False,17,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,high,0.1359,0.5781,0.6168,0.3127,593.45,0.6154,0.1087,0.1507,0.3294,0.5717,0.5759,0.7716,0.5169,0.2525659824046919,0.20811287477954143,0.2652741514360314,0.3053397457986689,0.41363426992169505,0.37059547106513835,0.41363022941970307,0.4498344661102177,0.6904755866897265,discovery_gap|policy_confusion|escalation_prone,balanced
REP00016,Maria,Price,Maria Price,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,medium,0.1359,0.6435,0.7111,0.2258,505.22,0.6499,0.0618,0.0644,0.3368,0.6471,0.3856,0.8633,0.3964,0.4923020527859236,0.5146384479717813,0.7159268929503917,0.5508406080609607,0.3965914325195763,0.5516196067468083,0.5762483130904184,0.45606592725120365,0.3921256512766986,none,balanced
REP00017,Jayden,Jenkins,Jayden Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,0.6342,0.6106,0.3187,520.76,0.6265,0.0298,0.0713,0.1726,0.6116,0.2832,0.9756,0.4576,0.4582111436950146,0.18694885361552027,0.6798955613577023,0.39990226782405947,0.7747581759557808,0.6662482527257478,0.4936572199730095,0.5278741679618879,0.23121987016384932,discovery_gap,balanced
REP00018,Brianna,Rogers,Brianna Rogers,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.6023,0.6621,0.3066,527.36,0.6854,0.0467,0.0852,0.4345,0.7345,0.3709,0.7789,0.4826,0.34127565982404673,0.22962962962962963,0.6073107049608355,0.41004630313344625,0.1715799170888992,0.49468269499580664,0.4599190283400809,0.6741976827771781,0.4824268714420489,discovery_gap|policy_confusion|speed_over_accuracy,balanced
REP00019,Robert,Cooper,Robert Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,high,0.1359,0.597,0.6846,0.2676,544.1,0.6577,0.0796,0.1105,0.3625,0.576,0.5905,0.7676,0.4776,0.32184750733137824,0.3671957671957671,0.475195822454308,0.4303082460717642,0.33740211883924476,0.4341356816699282,0.4666666666666667,0.3670268402277128,0.6912336797927802,policy_confusion|credit_leak_risk,balanced
REP00020,Mila,Wong,Mila Wong,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.5736,0.654,0.2551,575.84,0.6279,0.1185,0.0866,0.358,0.5902,0.4863,0.9255,0.3796,0.23607038123167157,0.41128747795414455,0.6,0.34665229693078387,0.3477660064486412,0.6003680924424565,0.5989203778677463,0.43262808431114486,0.42699745439131204,policy_confusion|credit_leak_risk,balanced
REP00021,Naomi,Rodriguez,Naomi Rodriguez,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.6884,0.6584,0.2489,530.59,0.6559,0.01,0.0392,0.28,0.6354,0.3783,0.8751,0.4246,0.656891495601173,0.4331569664902998,0.8475195822454309,0.5629248312005332,0.5274067250115154,0.577458764327649,0.538191632928475,0.5058147256241875,0.3872081431867102,none,deescalation_strong
REP00022,Megan,Jenkins,Megan Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,medium,0.1359,0.6494,0.6853,0.2443,544.19,0.6965,0.0661,0.142,0.4646,0.7039,0.4401,0.8606,0.5929,0.5139296187683283,0.44938271604938274,0.31070496083550925,0.5272818890537618,0.102257024412713,0.623940918833287,0.31106612685560064,0.5897738612188248,0.5239188161380709,escalation_prone|credit_leak_risk|reactive_under_stress,balanced
REP00023,Ashton,Allen,Ashton Allen,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6975,0.7603,0.2241,503.62,0.5823,0.0783,0.1608,0.2548,0.7169,0.4677,1.0,0.5881,0.69024926686217,0.5206349206349206,0.21253263707571812,0.7153617770495235,0.5854444956241363,0.6273646444879323,0.3175438596491229,0.5125890193756153,0.43351811362236203,escalation_prone|reactive_under_stress,balanced
REP00024,Penelope,Walker,Penelope Walker,NovaWireless,General Support,Call Center,Customer Service Representative,False,45,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.6072,0.7736,0.1822,531.35,0.6802,0.0684,0.122,0.3423,0.667,0.4167,0.9158,0.5608,0.35923753665689134,0.6684303350970018,0.41514360313315923,0.567575069953812,0.38392445877475834,0.6724610940266518,0.3543859649122808,0.4076015857478411,0.444378968668269,none,balanced
REP00025,Finn,Roberts,Finn Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6809,0.5523,0.3619,556.53,0.652,0.0543,0.1884,0.3572,0.5562,0.5113,0.8106,0.5138,0.6293988269794719,0.034567901234567766,0.06840731070496087,0.40782491309005575,0.3496084753569785,0.48334358400894617,0.41781376518218627,0.5086583409033528,0.5980769287470213,discovery_gap|escalation_prone|credit_leak_risk,balanced
REP00026,Noah,Martinez,Noah Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6479,0.7396,0.2734,489.31,0.6608,0.0522,0.0568,0.2901,0.7032,0.3072,0.9311,0.379,0.5084310850439884,0.3467372134038801,0.7556135770234986,0.5968747484905528,0.5041455550437586,0.6616401080980339,0.5997300944669366,0.5162075306526377,0.2577580477233028,discovery_gap,deescalation_strong
REP00027,Courtney,Hall,Courtney Hall,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,0.5367,0.742,0.1933,536.43,0.7065,0.0536,0.1422,0.3286,0.6109,0.3813,1.0,0.4713,0.1008064516129031,0.6292768959435626,0.3096605744125327,0.39625987382137295,0.4154767388300322,0.8299086757990868,0.4751686909581646,0.35159001165629233,0.3069100307662573,policy_confusion|escalation_prone,accountability_driven
REP00028,Caleb,Brooks,Caleb Brooks,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.6757,0.7332,0.2079,544.92,0.6682,0.0562,0.0652,0.385,0.65,0.5262,0.8606,0.5083,0.6103372434017593,0.5777777777777777,0.7117493472584857,0.6393013155458036,0.28558268079226157,0.5777895815860592,0.42523616734143055,0.4316945184670732,0.5687130185895218,credit_leak_risk,balanced
REP00029,Tristan,Wright,Tristan Wright,NovaWireless,General Support,Call Center,Customer Service Representative,False,35,device_support,porting_transfer,device_support,porting_support,device_support|porting_transfer|generalist,none_flagged,high,0.1359,0.5419,0.6522,0.264,544.01,0.6652,0.0846,0.0437,0.3456,0.5708,0.5142,0.7506,0.6017,0.11986803519061605,0.37989417989417984,0.8240208877284595,0.2861530423754839,0.3763242745278673,0.4232373497344145,0.2991902834008098,0.40109821901135956,0.6853059474913616,policy_confusion|reactive_under_stress,deescalation_strong
REP00030,Alexa,Rogers,Alexa Rogers,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6013,0.736,0.241,563.59,0.7465,0.01,0.0619,0.308,0.7026,0.451,0.8222,0.3401,0.3376099706744866,0.4610229276895943,0.7289817232375979,0.5066680282362575,0.4629203132197145,0.6532354859752123,0.6522267206477732,0.5199543757788452,0.4629244622475841,policy_confusion,balanced
REP00031,Elena,Moore,Elena Moore,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,0.5893,0.6898,0.3018,553.63,0.7415,0.0191,0.0536,0.3291,0.6048,0.4618,0.9085,0.4334,0.2936217008797656,0.24656084656084643,0.7723237597911228,0.4231231339464108,0.41432519576232163,0.7624965054514958,0.5263157894736843,0.41046631040742787,0.4401638411908982,discovery_gap|policy_confusion,accountability_driven|deescalation_strong
REP00032,Paul,Ward,Paul Ward,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.62,0.715,0.2701,566.02,0.6649,0.0318,0.0906,0.4074,0.6847,0.4561,0.8263,0.4334,0.40615835777126097,0.35837742504409165,0.57911227154047,0.512964603878969,0.23399355135882083,0.5257413102227194,0.5263157894736843,0.5166273417083053,0.5020329235495704,credit_leak_risk,balanced
REP00033,Charles,Green,Charles Green,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,general_support,device_support,general_support,device_support,general_support|device_support|generalist,none_flagged,medium,0.1359,0.6438,0.6637,0.2213,556.32,0.6724,0.066,0.1346,0.2614,0.6104,0.4168,0.9184,0.6199,0.4934017595307919,0.5305114638447972,0.34934725848563963,0.4882409810177274,0.5702441271303547,0.6632783524368653,0.27462887989203777,0.45503212679943505,0.46627545148348076,escalation_prone|reactive_under_stress,balanced
REP00034,Michelle,James,Michelle James,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.6131,0.7234,0.2354,565.49,0.5728,0.1109,0.0868,0.2248,0.6846,0.5056,0.8252,0.6535,0.3808651026392961,0.48077601410934745,0.5989556135770235,0.511509023475257,0.6545370796867803,0.37404901686702086,0.22928475033738194,0.5052614082221455,0.6374843073958696,reactive_under_stress,balanced
REP00035,Joshua,Miller,Joshua Miller,NovaWireless,General Support,Call Center,Customer Service Representative,False,43,porting_transfer,device_support,porting_support,device_support,porting_transfer|device_support|generalist,none_flagged,low,0.1359,0.7281,0.6927,0.1831,507.73,0.7112,0.058,0.1221,0.2885,0.6863,0.3523,1.0,0.305,0.8024193548387095,0.6652557319223985,0.41462140992167096,0.6813855367319046,0.5078304928604331,0.8375733855185912,0.6995951417004049,0.5491350885713255,0.21295827181165958,none,policy_expert|accountability_driven
REP00036,Aaliyah,Harris,Aaliyah Harris,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.6375,0.7407,0.2625,536.45,0.7275,0.0812,0.0999,0.3463,0.6475,0.4234,0.82,0.8162,0.47030791788856285,0.3851851851851851,0.5305483028720626,0.5792786591840896,0.3747121142330725,0.6192572919578792,0.009716599190283337,0.4173303539749521,0.6321348813624833,reactive_under_stress,balanced
REP00037,Ana,Murphy,Ana Murphy,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.5564,0.6789,0.2199,506.11,0.6485,0.0907,0.0435,0.2825,0.6122,0.3821,1.0,0.5716,0.17302052785923758,0.5354497354497354,0.825065274151436,0.34830083147558194,0.5216490096729618,0.7353228962818004,0.33981106612685563,0.4379296143358136,0.3482517685254962,policy_confusion|reactive_under_stress,deescalation_strong
REP00038,Ariana,Jackson,Ariana Jackson,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,medium,0.1359,0.6146,0.6429,0.3108,530.15,0.6942,0.0506,0.1509,0.3158,0.6203,0.4839,0.8822,0.5964,0.38636363636363646,0.21481481481481468,0.26422976501305484,0.40701075503233786,0.44495624136342704,0.6495778585406766,0.30634278002699056,0.5000570372663043,0.5479143215895104,discovery_gap|escalation_prone|reactive_under_stress,balanced
REP00039,Ava,Jones,Ava Jones,NovaWireless,General Support,Call Center,Customer Service Representative,False,20,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6143,0.8577,0.238,525.21,0.6466,0.035,0.0694,0.2119,0.7208,0.3602,0.9771,0.4597,0.38526392961876815,0.4716049382716049,0.689817232375979,0.692631964809384,0.6842468908337171,0.7010679340229241,0.49082321187584355,0.3896467296257432,0.3015364251197799,none,balanced
REP00040,Harper,Cox,Harper Cox,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,low,0.1359,0.644,0.6578,0.2454,520.55,0.7343,0.0539,0.1107,0.2208,0.6112,0.3562,1.0,0.2752,0.4941348973607039,0.4455026455026454,0.4741514360313316,0.48074717156870794,0.6637494242284662,0.8752446183953033,0.7398110661268555,0.464291595754526,0.20447393974422473,none,accountability_driven
REP00041,Elena,Hill,Elena Hill,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.6673,0.7284,0.2743,602.76,0.6111,0.0604,0.0782,0.2849,0.6785,0.4457,0.8503,0.5794,0.5795454545454545,0.3435626102292769,0.643864229765013,0.6175105370249255,0.5161216029479503,0.47065790699841575,0.3292847503373819,0.4879320048682983,0.5320025445277663,discovery_gap|reactive_under_stress,balanced
REP00042,Drew,Martinez,Drew Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.5223,0.6804,0.2685,540.78,0.684,0.1042,0.1087,0.2816,0.6152,0.3737,0.8786,0.2318,0.04802052785923753,0.3640211640211639,0.48459530026109654,0.28779923275455876,0.5237217871948411,0.6280458484763771,0.7983805668016194,0.4411778027735209,0.3020712308860082,policy_confusion,balanced
REP00043,Mila,Sanchez,Mila Sanchez,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.7358,0.7067,0.2094,556.22,0.6436,0.0715,0.1026,0.3073,0.7088,0.3841,1.0,0.4153,0.8306451612903225,0.5724867724867724,0.5164490861618799,0.7141501852281615,0.46453247351450944,0.7273320287018916,0.5507422402159244,0.5698327661760063,0.2868085420733911,none,policy_expert
REP00044,Kyle,Ortiz,Kyle Ortiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,high,0.1359,0.5106,0.5743,0.3183,542.97,0.7193,0.051,0.0801,0.3936,0.5121,0.57,0.7612,0.6621,0.005131964809384412,0.18835978835978817,0.6339425587467362,0.12500136743000534,0.26577614002763716,0.5258848196812973,0.21767881241565457,0.40222358664310237,0.7523342366741925,discovery_gap|policy_confusion|credit_leak_risk,balanced
REP00045,Hailey,Butler,Hailey Butler,NovaWireless,General Support,Call Center,Customer Service Representative,False,44,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,high,0.1359,0.5457,0.6803,0.2321,578.43,0.666,0.0648,0.1116,0.4887,0.5912,0.5436,0.7546,0.6909,0.13379765395894416,0.492416225749559,0.46945169712793733,0.3305545690524804,0.0467526485490557,0.4299841580467806,0.178812415654521,0.3993383117919793,0.745145050579648,policy_confusion|credit_leak_risk|reactive_under_stress,balanced
REP00046,Ashley,Ortiz,Ashley Ortiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,41,device_support,general_support,device_support,general_support,device_support|general_support|generalist,none_flagged,medium,0.1359,0.6855,0.7185,0.2406,502.81,0.6161,0.01,0.0725,0.3467,0.7006,0.4566,0.886,0.3435,0.6462609970674487,0.4624338624338623,0.6736292428198434,0.6376788598446756,0.3737908797789037,0.5273832820799553,0.647638326585695,0.5397713308891187,0.41736049998207003,none,balanced
REP00047,Joseph,Morales,Joseph Morales,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.5147,0.7789,0.2244,503.43,0.7651,0.01,0.1685,0.3433,0.6541,0.3276,1.0,0.5094,0.020161290322580863,0.5195767195767196,0.1723237597911227,0.4050979646390416,0.3816213726393368,0.9254729288975865,0.42375168690958176,0.3779802321137144,0.2730351549324044,policy_confusion|escalation_prone,accountability_driven
REP00048,Jaden,Butler,Jaden Butler,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.6227,0.659,0.2484,572.43,0.6492,0.0512,0.0971,0.4114,0.6355,0.4332,0.9108,0.445,0.4160557184750734,0.4349206349206348,0.5451697127937336,0.44330630314907415,0.22478120681713498,0.615103904575529,0.5106612685560054,0.5051902514364862,0.4167260478687911,credit_leak_risk,balanced
REP00049,Liam,Roberts,Liam Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,low,0.1359,0.5884,0.6494,0.2101,528.72,0.6746,0.1524,0.0736,0.3926,0.5828,0.3986,1.0,0.3191,0.2903225806451614,0.5700176366843033,0.6678851174934726,0.3676499660486665,0.26807922616305857,0.7778864970645792,0.6805668016194333,0.4258149269321863,0.2611730855183013,policy_confusion|credit_leak_risk,accountability_driven
REP00050,Hailey,Collins,Hailey Collins,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6687,0.667,0.2689,578.16,0.673,0.0556,0.1658,0.2543,0.6562,0.4403,0.8312,0.4357,0.5846774193548385,0.362610229276896,0.18642297650130557,0.5382752937434998,0.5865960386918471,0.5456173702357657,0.5232118758434549,0.5307335803270639,0.4844587040191761,escalation_prone,balanced
